Entity,Code,Day,cum_excess_per_million_proj_all_ages
Sweden,SWE,2023-02-19,1491.5725
Sweden,SWE,2023-02-26,1473.4141
Sweden,SWE,2023-03-05,1463.2653
Sweden,SWE,2023-03-12,1461.0131
Sweden,SWE,2023-03-19,1455.3875
Sweden,SWE,2023-03-26,1453.9834
Sweden,SWE,2023-04-02,1451.2412
Sweden,SWE,2023-04-09,1446.8406
Sweden,SWE,2023-04-16,1451.6747
Sweden,SWE,2023-04-23,1458.1862
Sweden,SWE,2023-04-30,1467.5057
Sweden,SWE,2023-05-07,1473.056
Sweden,SWE,2023-05-14,1472.7639
Sweden,SWE,2023-05-21,1483.7985
Sweden,SWE,2023-05-28,1486.126
Sweden,SWE,2023-06-04,1491.5255
Sweden,SWE,2023-06-11,1502.9182
Sweden,SWE,2023-06-18,1511.6724
Sweden,SWE,2023-06-25,1520.3888
Sweden,SWE,2023-07-02,1519.8046
Sweden,SWE,2023-07-09,1519.8235
Sweden,SWE,2023-07-16,1516.9022
Sweden,SWE,2023-07-23,1513.7926
Sweden,SWE,2023-07-30,1518.4099
Sweden,SWE,2023-08-06,1515.4039
Sweden,SWE,2023-08-13,1520.2664
Sweden,SWE,2023-08-20,1526.5422
Sweden,SWE,2023-08-27,1532.3281
Sweden,SWE,2023-09-03,1527.2113
Sweden,SWE,2023-09-10,1543.8055
Sweden,SWE,2023-09-17,1548.0742
Sweden,SWE,2023-09-24,1557.2242
Sweden,SWE,2023-10-01,1559.5612
Sweden,SWE,2023-10-08,1562.52
Sweden,SWE,2023-10-15,1582.1014
Sweden,SWE,2023-10-22,1599.2894
Sweden,SWE,2023-10-29,1618.0605
Sweden,SWE,2023-11-05,1646.8013
Sweden,SWE,2023-11-12,1670.9624
Sweden,SWE,2023-11-19,1700.6079
Sweden,SWE,2023-11-26,1741.0524
Sweden,SWE,2023-12-03,1773.3363
Sweden,SWE,2023-12-10,1797.6293
Sweden,SWE,2023-12-17,1838.2622
Sweden,SWE,2023-12-24,1879.8374
Sweden,SWE,2023-12-31,1910.3687
Switzerland,CHE,2020-01-05,-20.07268
Switzerland,CHE,2020-01-12,-34.77412
Switzerland,CHE,2020-01-19,-44.521053
Switzerland,CHE,2020-01-26,-50.818367
Switzerland,CHE,2020-02-02,-57.138824
Switzerland,CHE,2020-02-09,-71.006805
Switzerland,CHE,2020-02-16,-86.773224
Switzerland,CHE,2020-02-23,-104.461266
Switzerland,CHE,2020-03-01,-125.99251
Switzerland,CHE,2020-03-08,-138.03148
Switzerland,CHE,2020-03-15,-138.67973
Switzerland,CHE,2020-03-22,-118.21347
Switzerland,CHE,2020-03-29,-79.61929
Switzerland,CHE,2020-04-05,-14.0994835
Switzerland,CHE,2020-04-12,32.042202
Switzerland,CHE,2020-04-19,70.91421
Switzerland,CHE,2020-04-26,90.15341
Switzerland,CHE,2020-05-03,91.14893
Switzerland,CHE,2020-05-10,88.20865
Switzerland,CHE,2020-05-17,84.180214
Switzerland,CHE,2020-05-24,80.68429
Switzerland,CHE,2020-05-31,72.95155
Switzerland,CHE,2020-06-07,72.44221
Switzerland,CHE,2020-06-14,72.41907
Switzerland,CHE,2020-06-21,68.08966
Switzerland,CHE,2020-06-28,65.103065
Switzerland,CHE,2020-07-05,62.39429
Switzerland,CHE,2020-07-12,59.89389
Switzerland,CHE,2020-07-19,46.049072
Switzerland,CHE,2020-07-26,40.515766
Switzerland,CHE,2020-08-02,51.62867
Switzerland,CHE,2020-08-09,51.026726
Switzerland,CHE,2020-08-16,57.20828
Switzerland,CHE,2020-08-23,60.704205
Switzerland,CHE,2020-08-30,60.171715
Switzerland,CHE,2020-09-06,58.551086
Switzerland,CHE,2020-09-13,64.871544
Switzerland,CHE,2020-09-20,67.4414
Switzerland,CHE,2020-09-27,70.24277
Switzerland,CHE,2020-10-04,67.55716
Switzerland,CHE,2020-10-11,76.70215
Switzerland,CHE,2020-10-18,80.68427
Switzerland,CHE,2020-10-25,108.74435
Switzerland,CHE,2020-11-01,159.05338
Switzerland,CHE,2020-11-08,251.91554
Switzerland,CHE,2020-11-15,351.09818
Switzerland,CHE,2020-11-22,452.295
Switzerland,CHE,2020-11-29,542.4021
Switzerland,CHE,2020-12-06,641.05225
Switzerland,CHE,2020-12-13,743.77716
Switzerland,CHE,2020-12-20,838.6998
Switzerland,CHE,2020-12-27,923.181
Switzerland,CHE,2021-01-03,986.9286
Switzerland,CHE,2021-01-10,1035.3672
Switzerland,CHE,2021-01-17,1069.1246
Switzerland,CHE,2021-01-24,1098.372
Switzerland,CHE,2021-01-31,1113.9045
Switzerland,CHE,2021-02-07,1108.589
Switzerland,CHE,2021-02-14,1095.8867
Switzerland,CHE,2021-02-21,1069.9071
Switzerland,CHE,2021-02-28,1045.239
Switzerland,CHE,2021-03-07,1015.48553
Switzerland,CHE,2021-03-14,994.93646
Switzerland,CHE,2021-03-21,974.5485
Switzerland,CHE,2021-03-28,964.56165
Switzerland,CHE,2021-04-04,957.98047
Switzerland,CHE,2021-04-11,951.23816
Switzerland,CHE,2021-04-18,951.23816
Switzerland,CHE,2021-04-25,951.8364
Switzerland,CHE,2021-05-02,958.6938
Switzerland,CHE,2021-05-09,955.5873
Switzerland,CHE,2021-05-16,960.76483
Switzerland,CHE,2021-05-23,960.6037
Switzerland,CHE,2021-05-30,958.7858
Switzerland,CHE,2021-06-06,963.8023
Switzerland,CHE,2021-06-13,955.8634
Switzerland,CHE,2021-06-20,960.94885
Switzerland,CHE,2021-06-27,960.94885
Switzerland,CHE,2021-07-04,958.60175
Switzerland,CHE,2021-07-11,954.34467
Switzerland,CHE,2021-07-18,952.4808
Switzerland,CHE,2021-07-25,950.1566
Switzerland,CHE,2021-08-01,945.27826
Switzerland,CHE,2021-08-08,943.1382
Switzerland,CHE,2021-08-15,958.80884
Switzerland,CHE,2021-08-22,967.3
Switzerland,CHE,2021-08-29,972.7767
Switzerland,CHE,2021-09-05,990.35724
Switzerland,CHE,2021-09-12,1008.00684
Switzerland,CHE,2021-09-19,1023.76953
Switzerland,CHE,2021-09-26,1033.3882
Switzerland,CHE,2021-10-03,1043.237
Switzerland,CHE,2021-10-10,1040.7288
Switzerland,CHE,2021-10-17,1046.8728
Switzerland,CHE,2021-10-24,1055.8242
Switzerland,CHE,2021-10-31,1069.723
Switzerland,CHE,2021-11-07,1075.8209
Switzerland,CHE,2021-11-14,1093.8387
Switzerland,CHE,2021-11-21,1118.829
Switzerland,CHE,2021-11-28,1153.2998
Switzerland,CHE,2021-12-05,1195.6174
Switzerland,CHE,2021-12-12,1248.4972
Switzerland,CHE,2021-12-19,1291.8503
Switzerland,CHE,2021-12-26,1316.0582
Switzerland,CHE,2022-01-02,1336.6099
Switzerland,CHE,2022-01-09,1343.28
Switzerland,CHE,2022-01-16,1345.5339
Switzerland,CHE,2022-01-23,1343.5317
Switzerland,CHE,2022-01-30,1343.4517
Switzerland,CHE,2022-02-06,1342.0901
Switzerland,CHE,2022-02-13,1335.9005
Switzerland,CHE,2022-02-20,1341.5638
Switzerland,CHE,2022-02-27,1331.9419
Switzerland,CHE,2022-03-06,1324.2421
Switzerland,CHE,2022-03-13,1326.8392
Switzerland,CHE,2022-03-20,1343.4402
Switzerland,CHE,2022-03-27,1366.7227
Switzerland,CHE,2022-04-03,1395.451
Switzerland,CHE,2022-04-10,1412.3495
Switzerland,CHE,2022-04-17,1422.7952
Switzerland,CHE,2022-04-24,1437.1537
Switzerland,CHE,2022-05-01,1445.6085
Switzerland,CHE,2022-05-08,1447.7023
Switzerland,CHE,2022-05-15,1450.2537
Switzerland,CHE,2022-05-22,1460.9968
Switzerland,CHE,2022-05-29,1459.2234
Switzerland,CHE,2022-06-05,1462.5299
Switzerland,CHE,2022-06-12,1466.111
Switzerland,CHE,2022-06-19,1488.7069
Switzerland,CHE,2022-06-26,1510.5936
Switzerland,CHE,2022-07-03,1526.142
Switzerland,CHE,2022-07-10,1541.1641
Switzerland,CHE,2022-07-17,1559.2523
Switzerland,CHE,2022-07-24,1587.4087
Switzerland,CHE,2022-07-31,1620.9196
Switzerland,CHE,2022-08-07,1640.7926
Switzerland,CHE,2022-08-14,1658.8123
Switzerland,CHE,2022-08-21,1674.3834
Switzerland,CHE,2022-08-28,1689.9318
Switzerland,CHE,2022-09-04,1695.2062
Switzerland,CHE,2022-09-11,1703.9814
Switzerland,CHE,2022-09-18,1714.3126
Switzerland,CHE,2022-09-25,1713.6147
Switzerland,CHE,2022-10-02,1740.4897
Switzerland,CHE,2022-10-09,1757.7085
Switzerland,CHE,2022-10-16,1779.2977
Switzerland,CHE,2022-10-23,1790.8646
Switzerland,CHE,2022-10-30,1812.2708
Switzerland,CHE,2022-11-06,1826.8352
Switzerland,CHE,2022-11-13,1841.3539
Switzerland,CHE,2022-11-20,1856.6277
Switzerland,CHE,2022-11-27,1878.8118
Switzerland,CHE,2022-12-04,1902.9639
Switzerland,CHE,2022-12-11,1936.1313
Switzerland,CHE,2022-12-18,1975.3855
Switzerland,CHE,2022-12-25,2020.4288
Switzerland,CHE,2023-01-01,2038.612
Switzerland,CHE,2023-01-08,2058.9265
Switzerland,CHE,2023-01-15,2062.803
Switzerland,CHE,2023-01-22,2063.2463
Switzerland,CHE,2023-01-29,2060.5977
Switzerland,CHE,2023-02-05,2046.7856
Switzerland,CHE,2023-02-12,2031.132
Switzerland,CHE,2023-02-19,2018.9569
Switzerland,CHE,2023-02-26,2001.2571
Switzerland,CHE,2023-03-05,1987.627
Switzerland,CHE,2023-03-12,1987.752
Switzerland,CHE,2023-03-19,1991.3329
Switzerland,CHE,2023-03-26,1997.4602
Switzerland,CHE,2023-04-02,2000.5863
Switzerland,CHE,2023-04-09,2001.0525
Switzerland,CHE,2023-04-16,2008.9758
Switzerland,CHE,2023-04-23,2016.0127
Switzerland,CHE,2023-04-30,2033.6671
Switzerland,CHE,2023-05-07,2042.4999
Switzerland,CHE,2023-05-14,2045.6488
Switzerland,CHE,2023-05-21,2047.5018
Switzerland,CHE,2023-05-28,2048.6272
Switzerland,CHE,2023-06-04,2052.1855
Switzerland,CHE,2023-06-11,2057.3806
Switzerland,CHE,2023-06-18,2060.666
Switzerland,CHE,2023-06-25,2061.0864
Switzerland,CHE,2023-07-02,2061.2344
Switzerland,CHE,2023-07-09,2056.9941
Switzerland,CHE,2023-07-16,2062.1665
Switzerland,CHE,2023-07-23,2064.1558
Switzerland,CHE,2023-07-30,2064.4172
Switzerland,CHE,2023-08-06,2069.0896
Switzerland,CHE,2023-08-13,2076.1262
Switzerland,CHE,2023-08-20,2097.2139
Switzerland,CHE,2023-08-27,2119.7563
Switzerland,CHE,2023-09-03,2126.7478
Switzerland,CHE,2023-09-10,2145.175
Switzerland,CHE,2023-09-17,2151.6208
Switzerland,CHE,2023-09-24,2149.836
Switzerland,CHE,2023-10-01,2150.325
Switzerland,CHE,2023-10-08,2153.61
Switzerland,CHE,2023-10-15,2159.0781
Switzerland,CHE,2023-10-22,2176.5278
Switzerland,CHE,2023-10-29,2198.866
Switzerland,CHE,2023-11-05,2216.7932
Switzerland,CHE,2023-11-12,2241.8367
Switzerland,CHE,2023-11-19,2272.1777
Switzerland,CHE,2023-11-26,2298.4717
Switzerland,CHE,2023-12-03,2328.7673
Switzerland,CHE,2023-12-10,2359.9497
Switzerland,CHE,2023-12-17,2385.4707
Switzerland,CHE,2023-12-24,2405.7168
Switzerland,CHE,2023-12-31,2417.983
Taiwan,TWN,2020-01-31,-38.72139
Taiwan,TWN,2020-02-29,25.296494
Taiwan,TWN,2020-03-31,-37.789494
Taiwan,TWN,2020-04-30,-51.709694
Taiwan,TWN,2020-05-31,-108.246925
Taiwan,TWN,2020-06-30,-122.0748
Taiwan,TWN,2020-07-31,-144.68465
Taiwan,TWN,2020-08-31,-204.78168
Taiwan,TWN,2020-09-30,-199.08095
Taiwan,TWN,2020-10-31,-257.00348
Taiwan,TWN,2020-11-30,-258.48114
Taiwan,TWN,2020-12-31,-240.8668
Taiwan,TWN,2021-01-31,-218.42505
Taiwan,TWN,2021-02-28,-220.11827
Taiwan,TWN,2021-03-31,-277.0422
Taiwan,TWN,2021-04-30,-305.9191
Taiwan,TWN,2021-05-31,-294.23422
Taiwan,TWN,2021-06-30,-201.76947
Taiwan,TWN,2021-07-31,-191.66884
Taiwan,TWN,2021-08-31,-191.29164
Taiwan,TWN,2021-09-30,-193.6638
Taiwan,TWN,2021-10-31,-223.72261
Taiwan,TWN,2021-11-30,-174.54385
Taiwan,TWN,2021-12-31,-143.52109
Taiwan,TWN,2022-01-31,-145.92732
Taiwan,TWN,2022-02-28,-155.13072
Taiwan,TWN,2022-03-31,-145.40833
Taiwan,TWN,2022-04-30,-167.1926
Taiwan,TWN,2022-05-31,-68.03131
Taiwan,TWN,2022-06-30,199.39406
Taiwan,TWN,2022-07-31,313.33768
Taiwan,TWN,2022-08-31,425.35608
Taiwan,TWN,2022-09-30,523.45435
Taiwan,TWN,2022-10-31,596.95996
Taiwan,TWN,2022-11-30,727.61957
Taiwan,TWN,2022-12-31,831.23395
Taiwan,TWN,2023-01-31,894.7063
Taiwan,TWN,2023-02-28,1027.9949
Taiwan,TWN,2023-03-31,1126.4304
Taiwan,TWN,2023-04-30,1134.2095
Taiwan,TWN,2023-05-31,1229.51
Taiwan,TWN,2023-06-30,1336.5731
Taiwan,TWN,2023-07-31,1432.2582
Taiwan,TWN,2023-08-31,1506.4579
Taiwan,TWN,2023-09-30,1516.4272
Taiwan,TWN,2023-10-31,1559.9371
Taiwan,TWN,2023-11-30,1608.321
Taiwan,TWN,2023-12-31,1620.1631
Tajikistan,TJK,2020-01-31,22.120447
Tajikistan,TJK,2020-02-29,48.683834
Tajikistan,TJK,2020-03-31,53.11631
Tajikistan,TJK,2020-04-30,78.65278
Tajikistan,TJK,2020-05-31,334.65677
Tajikistan,TJK,2020-06-30,403.6168
Tajikistan,TJK,2020-07-31,441.64383
Tajikistan,TJK,2020-08-31,530.86957
Tajikistan,TJK,2020-09-30,656.85443
Tajikistan,TJK,2020-10-31,889.30237
Tajikistan,TJK,2020-11-30,1033.9183
Tajikistan,TJK,2020-12-31,1035.2281
Tajikistan,TJK,2021-01-31,1027.4688
Tajikistan,TJK,2021-02-28,1008.07404
Tajikistan,TJK,2021-03-31,1012.556
Tajikistan,TJK,2021-04-30,1014.515
Tajikistan,TJK,2021-05-31,1021.2329
Tajikistan,TJK,2021-06-30,1069.7966
Tajikistan,TJK,2021-07-31,1430.3373
Tajikistan,TJK,2021-08-31,1641.8125
Tajikistan,TJK,2021-09-30,1673.9866
Tajikistan,TJK,2021-10-31,1698.7761
Tajikistan,TJK,2021-11-30,1730.417
Tajikistan,TJK,2021-12-31,1681.3815
Tajikistan,TJK,2022-01-31,1634.9689
Tajikistan,TJK,2022-02-28,1642.0322
Tajikistan,TJK,2022-03-31,1599.9435
Tajikistan,TJK,2022-04-30,1580.0999
Tajikistan,TJK,2022-05-31,1568.8367
Tajikistan,TJK,2022-06-30,1560.0853
Tajikistan,TJK,2022-07-31,1552.9215
Tajikistan,TJK,2022-08-31,1554.7601
Tajikistan,TJK,2022-09-30,1540.2014
Tajikistan,TJK,2022-10-31,1527.1499
Tajikistan,TJK,2022-11-30,1509.6572
Tajikistan,TJK,2022-12-31,1522.2467
Thailand,THA,2020-01-31,33.975178
Thailand,THA,2020-02-29,34.60755
Thailand,THA,2020-03-31,73.84326
Thailand,THA,2020-04-30,29.36101
Thailand,THA,2020-05-31,-1.9951065
Thailand,THA,2020-06-30,12.00966
Thailand,THA,2020-07-31,-0.7415111
Thailand,THA,2020-08-31,-9.480171
Thailand,THA,2020-09-30,-18.607733
Thailand,THA,2020-10-31,-41.97233
Thailand,THA,2020-11-30,-6.1643577
Thailand,THA,2020-12-31,47.23286
Thailand,THA,2021-01-31,68.11904
Thailand,THA,2021-02-28,40.58035
Thailand,THA,2021-03-31,107.0793
Thailand,THA,2021-04-30,89.08518
Thailand,THA,2021-05-31,130.7717
Thailand,THA,2021-06-30,194.41597
Thailand,THA,2021-07-31,302.35568
Thailand,THA,2021-08-31,512.0507
Thailand,THA,2021-09-30,618.5938
Thailand,THA,2021-10-31,655.6184
Thailand,THA,2021-11-30,759.2397
Thailand,THA,2021-12-31,881.55066
Thailand,THA,2022-01-31,918.1176
Thailand,THA,2022-02-28,939.152
Thailand,THA,2022-03-31,1089.539
Thailand,THA,2022-04-30,1245.5775
Thailand,THA,2022-05-31,1362.5099
Thailand,THA,2022-06-30,1468.5658
Thailand,THA,2022-07-31,1502.6608
Thailand,THA,2022-08-31,1665.461
Thailand,THA,2022-09-30,1759.8513
Thailand,THA,2022-10-31,1855.7534
Thailand,THA,2022-11-30,1961.5221
Thailand,THA,2022-12-31,2082.8452
Thailand,THA,2023-01-31,2188.347
Thailand,THA,2023-02-28,2232.1497
Thailand,THA,2023-03-31,2305.1052
Thailand,THA,2023-04-30,2338.315
Thailand,THA,2023-05-31,2472.8765
Thailand,THA,2023-06-30,2542.9436
Thailand,THA,2023-07-31,2534.5662
Thailand,THA,2023-08-31,2606.3938
Thailand,THA,2023-09-30,2626.108
Thailand,THA,2023-10-31,2674.8103
Thailand,THA,2023-11-30,2730.5098
Thailand,THA,2023-12-31,2781.7136
Tunisia,TUN,2020-01-31,-28.71306
Tunisia,TUN,2020-02-29,-33.005234
Tunisia,TUN,2020-03-31,-79.16646
Tunisia,TUN,2020-04-30,-132.25107
Tunisia,TUN,2020-05-31,-184.90808
Tunisia,TUN,2020-06-30,-221.39961
Tunisia,TUN,2020-07-31,-272.28055
Tunisia,TUN,2020-08-31,-266.80435
Tunisia,TUN,2020-09-30,-261.44324
Tunisia,TUN,2020-10-31,-86.846245
Tunisia,TUN,2020-11-30,53.00238
Tunisia,TUN,2020-12-31,192.94969
Tunisia,TUN,2021-01-31,363.2405
Tunisia,TUN,2021-02-28,338.02634
Tunisia,TUN,2021-03-31,338.89075
Tunisia,TUN,2021-04-30,571.9831
Tunisia,TUN,2021-05-31,771.9024
Tunisia,TUN,2021-06-30,1088.482
Tunisia,TUN,2021-07-31,1809.5321
Tunisia,TUN,2021-08-31,2310.1948
Tunisia,TUN,2021-09-30,2431.7969
Tunisia,TUN,2021-10-31,2422.37
Tunisia,TUN,2021-11-30,2398.053
Tunisia,TUN,2021-12-31,2436.4612
Tunisia,TUN,2022-01-31,2507.5923
Tunisia,TUN,2022-02-28,2654.313
Tunisia,TUN,2022-03-31,2645.791
Tunisia,TUN,2022-04-30,2585.0518
Tunisia,TUN,2022-05-31,2556.8635
Tunisia,TUN,2022-06-30,2541.3489
Tunisia,TUN,2022-07-31,2593.493
Tunisia,TUN,2022-08-31,2584.5662
Tunisia,TUN,2022-09-30,2543.3965
Tunisia,TUN,2022-10-31,2476.6682
Tunisia,TUN,2022-11-30,2419.118
Tunisia,TUN,2022-12-31,2412.1658
Tunisia,TUN,2023-01-31,2336.601
Tunisia,TUN,2023-02-28,2299.9907
Tunisia,TUN,2023-03-31,2203.2434
Tunisia,TUN,2023-04-30,2139.4702
Tunisia,TUN,2023-05-31,2082.9373
Tunisia,TUN,2023-06-30,2024.0444
Tunisia,TUN,2023-07-31,2184.5247
Tunisia,TUN,2023-08-31,2119.5637
Tunisia,TUN,2023-09-30,2049.7544
Tunisia,TUN,2023-10-31,1957.6465
Tunisia,TUN,2023-11-30,1841.7311
Turkey,TUR,2020-01-31,-20.021292
Turkey,TUR,2020-02-29,-44.411747
Turkey,TUR,2020-03-31,-50.5982
Turkey,TUR,2020-04-30,-20.716599
Turkey,TUR,2020-05-31,-28.826153
Turkey,TUR,2020-06-30,-40.682037
Turkey,TUR,2020-07-31,-15.362137
Turkey,TUR,2020-08-31,60.66883
Turkey,TUR,2020-09-30,181.19711
Turkey,TUR,2020-10-31,263.21368
Turkey,TUR,2020-11-30,515.9883
Turkey,TUR,2020-12-31,779.5978
Turkey,TUR,2021-01-31,805.6841
Turkey,TUR,2021-02-28,797.1769
Turkey,TUR,2021-03-31,848.3167
Turkey,TUR,2021-04-30,1022.0817
Turkey,TUR,2021-05-31,1138.2074
Turkey,TUR,2021-06-30,1171.5
Turkey,TUR,2021-07-31,1246.7601
Turkey,TUR,2021-08-31,1440.3162
Turkey,TUR,2021-09-30,1628.3495
Turkey,TUR,2021-10-31,1811.8744
Turkey,TUR,2021-11-30,1997.0366
Turkey,TUR,2021-12-31,2147.5496
Turkey,TUR,2022-01-31,2239.7808
Turkey,TUR,2022-02-28,2414.7104
Turkey,TUR,2022-03-31,2497.8154
Turkey,TUR,2022-04-30,2516.668
Turkey,TUR,2022-05-31,2531.4968
Turkey,TUR,2022-06-30,2527.821
Turkey,TUR,2022-07-31,2564.1704
Turkey,TUR,2022-08-31,2629.8442
Turkey,TUR,2022-09-30,2637.279
Turkey,TUR,2022-10-31,2641.9346
Turkey,TUR,2022-11-30,2662.6643
Turkey,TUR,2022-12-31,2701.751
Turkey,TUR,2023-01-31,2698.162
Turkey,TUR,2023-02-28,3243.241
Turkey,TUR,2023-03-31,3245.6672
Turkey,TUR,2023-04-30,3253.2742
Turkey,TUR,2023-05-31,3273.0886
Turkey,TUR,2023-06-30,3283.1006
Turkey,TUR,2023-07-31,3321.0889
Turkey,TUR,2023-08-31,3350.1929
Turkey,TUR,2023-09-30,3357.1194
Turkey,TUR,2023-10-31,3376.7217
Turkey,TUR,2023-11-30,3386.65
Turkey,TUR,2023-12-31,3414.577
Ukraine,UKR,2020-01-31,-67.20616
Ukraine,UKR,2020-02-29,-80.88428
Ukraine,UKR,2020-03-31,-153.22368
Ukraine,UKR,2020-04-30,-205.55386
Ukraine,UKR,2020-05-31,-338.3857
Ukraine,UKR,2020-06-30,-277.6155
Ukraine,UKR,2020-07-31,-233.07405
Ukraine,UKR,2020-08-31,-224.83893
Ukraine,UKR,2020-09-30,-76.24291
Ukraine,UKR,2020-10-31,146.6693
Ukraine,UKR,2020-11-30,498.4324
Ukraine,UKR,2020-12-31,901.1183
Ukraine,UKR,2021-01-31,940.0611
Ukraine,UKR,2021-02-28,1028.6592
Ukraine,UKR,2021-03-31,1341.7664
Ukraine,UKR,2021-04-30,1807.9722
Ukraine,UKR,2021-05-31,1968.1967
Ukraine,UKR,2021-06-30,2080.6855
Ukraine,UKR,2021-07-31,2119.8342
Ukraine,UKR,2021-08-31,2121.8098
Ukraine,UKR,2021-09-30,2277.3801
Ukraine,UKR,2021-10-31,2856.672
Ukraine,UKR,2021-11-30,3777.0232
Ukraine,UKR,2021-12-31,4109.5923
Ukraine,UKR,2022-01-31,4533.1055
United Arab Emirates,ARE,2020-01-31,-10.982757
United Arab Emirates,ARE,2020-02-29,-25.249573
United Arab Emirates,ARE,2020-03-31,-41.1315
United Arab Emirates,ARE,2020-04-30,-6.1374226
United Arab Emirates,ARE,2020-05-31,86.6238
United Arab Emirates,ARE,2020-06-30,120.54114
United Arab Emirates,ARE,2020-07-31,124.740425
United Arab Emirates,ARE,2020-08-31,126.19402
United Arab Emirates,ARE,2020-09-30,123.825195
United Arab Emirates,ARE,2020-10-31,121.24102
United Arab Emirates,ARE,2020-11-30,124.52508
United Arab Emirates,ARE,2020-12-31,122.64078
United Arab Emirates,ARE,2021-01-31,146.2123
United Arab Emirates,ARE,2021-02-28,198.72615
United Arab Emirates,ARE,2021-03-31,237.0384
United Arab Emirates,ARE,2021-04-30,255.11606
United Arab Emirates,ARE,2021-05-31,275.59625
United Arab Emirates,ARE,2021-06-30,318.23306
United Arab Emirates,ARE,2021-07-31,377.95447
United Arab Emirates,ARE,2021-08-31,403.45325
United Arab Emirates,ARE,2021-09-30,401.45648
United Arab Emirates,ARE,2021-10-31,400.20718
United Arab Emirates,ARE,2021-11-30,392.60452
United Arab Emirates,ARE,2021-12-31,386.49677
United Kingdom,GBR,2020-01-05,1.0721885
United Kingdom,GBR,2020-01-12,3.6266346
United Kingdom,GBR,2020-01-19,-1.2302513
United Kingdom,GBR,2020-01-26,-17.557556
United Kingdom,GBR,2020-02-02,-29.172625
United Kingdom,GBR,2020-02-09,-44.66485
United Kingdom,GBR,2020-02-16,-57.347622
United Kingdom,GBR,2020-02-23,-70.99074
United Kingdom,GBR,2020-03-01,-77.109184
United Kingdom,GBR,2020-03-08,-87.80566
United Kingdom,GBR,2020-03-15,-90.95659
United Kingdom,GBR,2020-03-22,-90.307915
United Kingdom,GBR,2020-03-29,-76.96602
United Kingdom,GBR,2020-04-05,24.73922
United Kingdom,GBR,2020-04-12,158.15364
United Kingdom,GBR,2020-04-19,348.69046
United Kingdom,GBR,2020-04-26,533.5219
United Kingdom,GBR,2020-05-03,662.9816
United Kingdom,GBR,2020-05-10,714.8416
United Kingdom,GBR,2020-05-17,786.0903
United Kingdom,GBR,2020-05-24,823.3244
United Kingdom,GBR,2020-05-31,849.5176
United Kingdom,GBR,2020-06-07,860.23193
United Kingdom,GBR,2020-06-14,868.2263
United Kingdom,GBR,2020-06-21,867.2138
United Kingdom,GBR,2020-06-28,861.46814
United Kingdom,GBR,2020-07-05,859.46844
United Kingdom,GBR,2020-07-12,850.0425
United Kingdom,GBR,2020-07-19,845.1796
United Kingdom,GBR,2020-07-26,841.97205
United Kingdom,GBR,2020-08-02,840.3511
United Kingdom,GBR,2020-08-09,837.52527
United Kingdom,GBR,2020-08-16,840.34515
United Kingdom,GBR,2020-08-23,847.6983
United Kingdom,GBR,2020-08-30,860.06793
United Kingdom,GBR,2020-09-06,838.1277
United Kingdom,GBR,2020-09-13,845.6121
United Kingdom,GBR,2020-09-20,848.3753
United Kingdom,GBR,2020-09-27,850.1335
United Kingdom,GBR,2020-10-04,857.8207
United Kingdom,GBR,2020-10-11,859.6683
United Kingdom,GBR,2020-10-18,869.4909
United Kingdom,GBR,2020-10-25,886.7756
United Kingdom,GBR,2020-11-01,904.68353
United Kingdom,GBR,2020-11-08,929.3915
United Kingdom,GBR,2020-11-15,961.1767
United Kingdom,GBR,2020-11-22,997.0896
United Kingdom,GBR,2020-11-29,1030.9237
United Kingdom,GBR,2020-12-06,1057.2511
United Kingdom,GBR,2020-12-13,1080.4022
United Kingdom,GBR,2020-12-20,1101.8265
United Kingdom,GBR,2020-12-27,1157.5934
United Kingdom,GBR,2021-01-03,1187.7388
United Kingdom,GBR,2021-01-10,1281.7014
United Kingdom,GBR,2021-01-17,1343.6252
United Kingdom,GBR,2021-01-24,1427.4275
United Kingdom,GBR,2021-01-31,1515.8044
United Kingdom,GBR,2021-02-07,1593.6288
United Kingdom,GBR,2021-02-14,1646.4684
United Kingdom,GBR,2021-02-21,1680.5715
United Kingdom,GBR,2021-02-28,1696.2386
United Kingdom,GBR,2021-03-07,1701.4363
United Kingdom,GBR,2021-03-14,1691.325
United Kingdom,GBR,2021-03-21,1675.0603
United Kingdom,GBR,2021-03-28,1665.5109
United Kingdom,GBR,2021-04-04,1633.1942
United Kingdom,GBR,2021-04-11,1612.8958
United Kingdom,GBR,2021-04-18,1590.1509
United Kingdom,GBR,2021-04-25,1581.5645
United Kingdom,GBR,2021-05-02,1568.0792
United Kingdom,GBR,2021-05-09,1535.5515
United Kingdom,GBR,2021-05-16,1544.3757
United Kingdom,GBR,2021-05-23,1538.2357
United Kingdom,GBR,2021-05-30,1532.6904
United Kingdom,GBR,2021-06-06,1526.4702
United Kingdom,GBR,2021-06-13,1529.584
United Kingdom,GBR,2021-06-20,1530.1503
United Kingdom,GBR,2021-06-27,1519.4504
United Kingdom,GBR,2021-07-04,1511.8063
United Kingdom,GBR,2021-07-11,1520.262
United Kingdom,GBR,2021-07-18,1527.0825
United Kingdom,GBR,2021-07-25,1537.9608
United Kingdom,GBR,2021-08-01,1555.5869
United Kingdom,GBR,2021-08-08,1573.5608
United Kingdom,GBR,2021-08-15,1593.6927
United Kingdom,GBR,2021-08-22,1609.9841
